osm_type,osm_id,category,name,lat,lon,source_key,source_value,neighbourhood,district,distance_to_neighbourhood_km,osm_assignment_method,osm_outside_boundary_count
node,8575815737,bench,,55.6600704,12.6052169,amenity,bench,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,8575815740,bench,,55.6605909,12.6050288,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8575815741,bench,,55.660622,12.6049917,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8575815759,bicycle_parking,,55.6607958,12.6047647,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8575815760,bench,,55.6608933,12.6046554,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8575815762,bench,,55.6608708,12.604681,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8575815763,bench,,55.6610026,12.6047599,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8575815764,bench,,55.6610455,12.6048785,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8575815765,bench,,55.6609318,12.6048036,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8575853375,bench,,55.661451,12.6039288,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8575853376,bicycle_parking,,55.6618782,12.6029801,amenity,bicycle_parking,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,8575853377,bench,,55.661886,12.6030024,amenity,bench,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,8575853378,bench,,55.6619279,12.6029517,amenity,bench,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,8575853380,bicycle_parking,,55.661995,12.602843,amenity,bicycle_parking,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,8575853384,bicycle_parking,,55.662028,12.6026492,amenity,bicycle_parking,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,8575853385,bench,,55.6620665,12.6027193,amenity,bench,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,8575853388,bench,,55.6633206,12.6013242,amenity,bench,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,8575853389,bicycle_parking,,55.6633887,12.6012073,amenity,bicycle_parking,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,8575853403,bench,,55.6651608,12.6000117,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8575853404,bench,,55.6651794,12.5999937,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8575853405,bench,,55.6652006,12.5999728,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8575853406,bench,,55.6652197,12.5999525,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8575853407,bench,,55.6652405,12.599931,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8575853408,bench,,55.6652612,12.5999144,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8575853409,bench,,55.6652804,12.5998955,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8579338767,bench,,55.6650985,12.6021376,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8579338770,bench,,55.6655984,12.6028054,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8579338772,bench,,55.6660095,12.602425,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8579338786,bicycle_parking,,55.6651792,12.6038664,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8579398707,bench,,55.6661567,12.6113662,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8579398709,bench,,55.6657628,12.6094277,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8579398713,bench,,55.6654803,12.608005,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8579429827,bicycle_parking,,55.6648103,12.6041094,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8579429828,bench,,55.6649225,12.6040356,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8579429829,bicycle_parking,,55.6650407,12.6039471,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8579429846,bicycle_parking,,55.6651956,12.6043599,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8579429848,bicycle_parking,,55.6643799,12.6024537,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8580024170,bicycle_parking,,55.7085226,12.5937733,amenity,bicycle_parking,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,8582838546,restaurant,Silberbauers Bistro,55.6932511,12.5434247,amenity,restaurant,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,8582838547,cafe,MUJI / ILLUM,55.6792857,12.5805002,amenity,cafe,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8587244693,bench,,55.7197524,12.5397987,amenity,bench,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8590425141,cafe,Industriens Hus Kantine,55.6750965,12.5681019,amenity,cafe,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8592547122,bicycle_parking,,55.6370621,12.5267107,amenity,bicycle_parking,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,8592547128,bicycle_parking,,55.6372096,12.5233205,amenity,bicycle_parking,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,8592547131,bench,,55.6372495,12.5226012,amenity,bench,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,8592547133,bench,,55.637252,12.5234143,amenity,bench,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,8592547135,bench,,55.6365964,12.5167911,amenity,bench,Valby,Valby,0.0,official_boundary_point_in_polygon,2906
node,8592547136,bench,,55.6367862,12.5175124,amenity,bench,Valby,Valby,0.0,official_boundary_point_in_polygon,2906
node,8592547139,bench,,55.6347112,12.509773,amenity,bench,Valby,Valby,0.0,official_boundary_point_in_polygon,2906
node,8594842999,bench,,55.7163494,12.5292658,amenity,bench,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8595034756,bicycle_parking,,55.7173438,12.5305986,amenity,bicycle_parking,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8595397806,bakery,Sunshine Bakery Christiania,55.6736346,12.5991329,shop,bakery,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8596200960,bench,,55.7202237,12.5377427,amenity,bench,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8599240871,cafe,Realdania Kantinen,55.6795266,12.5644412,amenity,cafe,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8599614592,bench,,55.6640857,12.5803685,amenity,bench,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,8603974907,pharmacy,Nordhavn Apotek,55.70756,12.595015,amenity,pharmacy,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,8607771772,bicycle_parking,,55.7178545,12.5296694,amenity,bicycle_parking,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8607771783,bicycle_parking,,55.7180464,12.5300287,amenity,bicycle_parking,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8607771784,bicycle_parking,,55.7180423,12.5301809,amenity,bicycle_parking,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8607771785,bicycle_parking,,55.7179201,12.5308667,amenity,bicycle_parking,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8607771786,bicycle_parking,,55.7178024,12.5308594,amenity,bicycle_parking,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8607771787,bicycle_parking,,55.7176679,12.5308279,amenity,bicycle_parking,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8607771788,bicycle_parking,,55.7176298,12.5301791,amenity,bicycle_parking,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8607771789,bicycle_parking,,55.717528,12.5302464,amenity,bicycle_parking,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8607771790,bicycle_parking,,55.7177362,12.5292205,amenity,bicycle_parking,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8607771791,bicycle_parking,,55.7174309,12.530335,amenity,bicycle_parking,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8607771792,bicycle_parking,,55.7180428,12.5302485,amenity,bicycle_parking,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8607771793,bicycle_parking,,55.7175121,12.5308263,amenity,bicycle_parking,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8608018784,bicycle_parking,,55.6555719,12.5531575,amenity,bicycle_parking,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,8608018785,bicycle_parking,,55.6558317,12.5530554,amenity,bicycle_parking,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,8608018795,bicycle_parking,,55.656118,12.5444022,amenity,bicycle_parking,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,8608018796,bicycle_parking,,55.6550433,12.5419327,amenity,bicycle_parking,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,8608018807,bicycle_parking,,55.6543709,12.5413595,amenity,bicycle_parking,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,8608018813,bicycle_parking,,55.6541853,12.5400562,amenity,bicycle_parking,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,8608027006,bicycle_parking,,55.6523985,12.5462395,amenity,bicycle_parking,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,8608027007,bicycle_parking,,55.6523643,12.546432,amenity,bicycle_parking,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,8608027008,bicycle_parking,,55.6523324,12.546637,amenity,bicycle_parking,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,8608027009,bicycle_parking,,55.6523052,12.5468545,amenity,bicycle_parking,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,8608027015,bicycle_parking,,55.6522142,12.5473853,amenity,bicycle_parking,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,8608027016,bicycle_parking,,55.6519608,12.5473169,amenity,bicycle_parking,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,8608027129,bicycle_parking,,55.653294,12.5432364,amenity,bicycle_parking,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,8608040378,bicycle_parking,,55.6445789,12.5436216,amenity,bicycle_parking,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,8608056617,bicycle_parking,,55.6512873,12.5473696,amenity,bicycle_parking,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,8608056618,bicycle_parking,,55.6507859,12.5474032,amenity,bicycle_parking,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,8614426278,bicycle_parking,,55.7173098,12.5304262,amenity,bicycle_parking,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8614426279,bicycle_parking,,55.7177696,12.5301013,amenity,bicycle_parking,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8614456110,bench,,55.7167701,12.5276194,amenity,bench,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8614456113,bench,,55.7161109,12.5299644,amenity,bench,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8614456115,bench,,55.715673,12.5305207,amenity,bench,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8614470429,bench,,55.7154379,12.5304838,amenity,bench,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8614470430,bench,,55.7154701,12.5307902,amenity,bench,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8614470431,bench,,55.7153704,12.5306609,amenity,bench,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8614470439,bench,,55.7163532,12.5281712,amenity,bench,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8614470440,bench,,55.7160316,12.5281402,amenity,bench,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8614470442,bench,,55.715907,12.5271677,amenity,bench,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8614470443,bench,,55.7161503,12.5271038,amenity,bench,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8614491233,bench,,55.7020883,12.5248327,amenity,bench,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8614491234,bench,,55.7020705,12.5247823,amenity,bench,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8625360479,cafe,Fælleskøkkenet,55.6734199,12.5991935,amenity,cafe,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8629532327,supermarket,Elite købmand,55.691389,12.567139,shop,supermarket,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,8635187718,bench,,55.6959714,12.5948441,amenity,bench,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,8635187719,bench,,55.6964551,12.5948516,amenity,bench,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,8635208417,bench,,55.6961121,12.5948954,amenity,bench,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,8635208418,bench,,55.6964481,12.5949383,amenity,bench,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,8635216217,bench,,55.6967897,12.5950883,amenity,bench,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,8635216317,bench,,55.6969711,12.5951453,amenity,bench,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,8637664688,bench,,55.7186404,12.5216158,amenity,bench,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8637664692,bench,,55.7188758,12.5270583,amenity,bench,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8638319568,bicycle_parking,,55.6511094,12.6124505,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8638319574,bench,,55.6519733,12.6120642,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8638319575,bench,,55.6519823,12.6121258,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8638319576,bench,,55.6519924,12.6121871,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8638319577,bench,,55.6520019,12.6122453,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8638319583,bicycle_parking,,55.6532929,12.6114819,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8638319584,bench,,55.6531343,12.6115192,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8638319586,bench,,55.6533742,12.6113408,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8638319588,bicycle_parking,,55.6537146,12.6112007,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8638319589,bicycle_parking,,55.6537972,12.6111578,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8638319590,bench,,55.6550978,12.6103294,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8638338898,bench,,55.6566769,12.6090198,amenity,bench,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,8638338903,bench,,55.6613185,12.6036893,amenity,bench,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,8638338906,bicycle_parking,,55.6614296,12.6035452,amenity,bicycle_parking,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,8638338908,bicycle_parking,,55.6621687,12.602663,amenity,bicycle_parking,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,8638338909,bicycle_parking,,55.6629119,12.6016285,amenity,bicycle_parking,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,8638338913,bicycle_parking,,55.6649931,12.5996332,amenity,bicycle_parking,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,8644298838,bicycle_parking,,55.6625709,12.6051708,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8644298840,bench,,55.6626513,12.6054096,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8644298841,bicycle_parking,,55.6628201,12.6058198,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8644298843,bicycle_parking,,55.6647191,12.6042196,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8644298857,bicycle_parking,,55.6659879,12.6031559,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8644298858,bicycle_parking,,55.6657795,12.6034116,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8644346875,bench,,55.6663413,12.6020786,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8644346908,bench,,55.6662739,12.6023246,amenity,bench,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8644346914,bicycle_parking,,55.6663601,12.6016615,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8644346915,bicycle_parking,,55.6670148,12.6010433,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,8644581112,bench,,55.6701087,12.5921482,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8644581114,bench,,55.6699674,12.5912846,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8644581115,bench,,55.6696197,12.5905633,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8644585617,bench,,55.6693216,12.5905213,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8644585619,bench,,55.6694752,12.5905384,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8644585620,bench,,55.6690167,12.590294,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8644585622,bench,,55.6688994,12.590084,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8644585624,bench,,55.6686777,12.5896852,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8644585625,bench,,55.6679621,12.5904162,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8644585628,bench,,55.6680759,12.5911222,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8644585637,bench,,55.6684558,12.5936352,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8644585640,bench,,55.6682155,12.5936611,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8644585644,bench,,55.6685143,12.5939929,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8644585653,bench,,55.6683149,12.5940635,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8651034574,bicycle_parking,,55.6767802,12.5743491,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8651034576,bicycle_parking,,55.6764952,12.5791748,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8651034577,bicycle_parking,,55.676415,12.579201,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8651034592,bench,,55.675216,12.5858155,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8651034593,bench,,55.6752034,12.5858747,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8651034598,bench,,55.6750432,12.5864159,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8655907719,supermarket,Føtex,55.7078137,12.561481,shop,supermarket,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,8655907739,supermarket,Spar,55.649455,12.551732,shop,supermarket,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,8659126211,bench,,55.7035462,12.5571472,amenity,bench,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,8659126212,bench,,55.7035279,12.5572371,amenity,bench,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,8659126213,bench,,55.7036042,12.5570485,amenity,bench,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,8659126215,bench,,55.7034433,12.5570505,amenity,bench,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,8659126216,bench,,55.7034404,12.5571743,amenity,bench,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,8659149025,bicycle_parking,,55.7036677,12.5570029,amenity,bicycle_parking,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,8659149026,bench,,55.7032678,12.5578532,amenity,bench,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,8659149028,bench,,55.7029316,12.5589085,amenity,bench,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,8659149029,bench,,55.7023554,12.5619238,amenity,bench,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,8659149030,bench,,55.70234,12.5619529,amenity,bench,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,8659149031,bench,,55.7021039,12.56339,amenity,bench,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,8659149048,bench,,55.6964731,12.570591,amenity,bench,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,8659149049,bench,,55.6964292,12.5705123,amenity,bench,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,8659149050,bench,,55.6964498,12.5705493,amenity,bench,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,8659149057,bench,,55.6964973,12.570744,amenity,bench,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,8659149058,bench,,55.6964826,12.5707687,amenity,bench,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,8659149059,bench,,55.6964676,12.5707936,amenity,bench,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,8659149060,bench,,55.696446,12.5708315,amenity,bench,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,8659149061,bench,,55.6964259,12.570864,amenity,bench,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,8659149068,bench,,55.6949094,12.5681689,amenity,bench,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,8659149069,bench,,55.6949173,12.568141,amenity,bench,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,8659149070,bench,,55.6949381,12.5681236,amenity,bench,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,8659191114,bench,,55.6937237,12.5668938,amenity,bench,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,8659191115,bench,,55.6936936,12.5669493,amenity,bench,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,8659191116,bench,,55.691957,12.5699262,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8659214318,bench,,55.6918058,12.5702213,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8659214320,bench,,55.6916673,12.5704972,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8659214323,bench,,55.69152,12.570851,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8659214324,bench,,55.6914051,12.5712339,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8659214326,bench,,55.6913215,12.5715788,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8661878977,bench,,55.7168284,12.5238357,amenity,bench,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8661878978,bench,,55.7168154,12.5244834,amenity,bench,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8661878979,bench,,55.7164066,12.5233748,amenity,bench,Bispebjerg,Bispebjerg,0.0,official_boundary_point_in_polygon,2906
node,8663238489,bench,,55.6465663,12.612962,amenity,bench,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,8663238490,bench,,55.6465679,12.6130094,amenity,bench,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,8663238491,bench,,55.6465966,12.6131719,amenity,bench,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,8663238492,bench,,55.6465951,12.6131247,amenity,bench,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,8668638319,bench,,55.6826037,12.5581161,amenity,bench,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,8668638323,bench,,55.6742271,12.5554415,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8668638330,bench,,55.6742511,12.5554498,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,8674243691,bench,,55.6364312,12.5828027,amenity,bench,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,8674243696,bench,,55.6360422,12.5824866,amenity,bench,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
